DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
25/09/2018 08:15,0.71,0.7,0.29,0.61,0.61,9.97
25/09/2018 08:30,1.11,1.11,0.48,0.85,0.93,9.97
25/09/2018 08:45,1.55,1.53,0.67,1.83,1.39,9.97
25/09/2018 09:00,2,1.97,0.87,1.99,1.8,9.97
25/09/2018 09:15,2.46,2.41,1.08,2.58,2.28,9.97
25/09/2018 09:30,2.95,2.86,1.31,2.79,2.64,9.97
25/09/2018 09:45,3.38,3.29,1.55,3.06,3.02,9.97
25/09/2018 10:00,3.75,3.65,1.77,3.26,3.44,9.97
25/09/2018 10:15,4.07,3.99,1.99,3.88,3.87,9.97
25/09/2018 10:30,4.37,4.3,2.18,4.89,4.18,9.97
25/09/2018 10:45,4.64,4.58,2.36,5.46,4.5,9.97
25/09/2018 11:00,4.48,4.85,2.53,3.73,4.68,9.97
25/09/2018 11:15,4.74,5.11,2.68,3.84,4.95,9.97
25/09/2018 11:30,4.98,5.35,2.81,3.89,5.19,9.97
25/09/2018 11:45,5.18,5.55,2.91,7.69,5.32,9.97
25/09/2018 12:00,5.35,5.74,3,5.69,5.48,9.97
25/09/2018 12:15,5.48,5.89,3.08,5.78,5.67,9.97
25/09/2018 12:30,5.57,6.01,3.13,5.89,5.48,9.97
25/09/2018 12:45,5.62,6.1,3.17,5.87,5.78,9.97
25/09/2018 13:00,5.64,6.15,3.19,5.7,5.52,9.97
25/09/2018 13:15,5.62,6.17,3.2,5.64,5.2,9.97
25/09/2018 13:30,5.57,6.15,3.2,5.5,5.39,9.97
25/09/2018 13:45,5.5,6.09,3.18,5.71,5.6,9.97
25/09/2018 14:00,5.41,6,3.15,5.49,5.22,9.97
25/09/2018 14:15,5.3,5.87,3.1,5.35,5.31,9.97
25/09/2018 14:30,5.17,5.73,3.04,5.18,4.26,9.97
25/09/2018 14:45,5.02,5.57,2.96,4.82,4.75,9.97
25/09/2018 15:00,4.85,5.38,2.87,4.77,4.92,9.97
25/09/2018 15:15,4.66,5.15,2.77,4.6,4.43,9.97
25/09/2018 15:30,4.45,4.89,2.65,4.32,4.33,9.97
25/09/2018 15:45,4.25,4.65,2.51,4.2,4.31,9.97
25/09/2018 16:00,3.95,4.4,2.34,4.05,3.94,9.97
25/09/2018 16:15,3.74,4.15,2.17,3.77,3.7,9.97
25/09/2018 16:30,3.51,3.88,1.97,3.7,3.4,9.97
25/09/2018 16:45,3.27,3.59,1.77,2.41,3.22,9.97
25/09/2018 17:00,3,3.26,1.59,3.13,3.05,9.97
25/09/2018 17:15,2.68,2.87,1.4,3.27,2.64,9.97
25/09/2018 17:30,2.3,2.43,1.21,2.35,2.13,9.97
25/09/2018 17:45,1.91,1.99,1,2.69,1.71,9.97
25/09/2018 18:00,1.53,1.58,0.78,1.26,1.24,9.97
25/09/2018 18:15,1.15,1.18,0.58,1.45,1,9.97
25/09/2018 18:30,0.78,0.8,0.39,0.55,0.65,9.97
25/09/2018 18:45,0.44,0.45,0.23,0.55,0.38,9.97
25/09/2018 19:00,0.19,0.19,0.11,0.25,0.17,9.97
25/09/2018 19:15,0.05,0.05,0.03,0.05,,9.97
25/09/2018 19:30,0,0,0,0,0,9.97
25/09/2018 19:45,0,0,0,0,0,9.97
25/09/2018 20:00,0,0,0,0,0,9.97
25/09/2018 20:15,0,0,0,0,0,9.97
25/09/2018 20:30,0,0,0,0,0,9.97
25/09/2018 20:45,0,0,0,0,0,9.97
25/09/2018 21:00,0,0,0,0,0,9.97
25/09/2018 21:15,0,0,0,0,0,9.97
25/09/2018 21:30,0,0,0,0,0,9.97
25/09/2018 21:45,0,0,0,0,0,9.97
25/09/2018 22:00,0,0,0,0,0,9.97
25/09/2018 22:15,0,0,0,0,0,9.97
25/09/2018 22:30,0,0,0,0,0,9.97
25/09/2018 22:45,0,0,0,0,0,9.97
25/09/2018 23:00,0,0,0,0,0,9.97
25/09/2018 23:15,0,0,0,0,0,9.97
25/09/2018 23:30,0,0,0,0,0,9.97
25/09/2018 23:45,0,0,0,0,0,9.97
26/09/2018 00:00,0,0,0,0,0,9.97
26/09/2018 00:15,0,0,0,0,0,9.97
26/09/2018 00:30,0,0,0,0,0,9.97
26/09/2018 00:45,0,0,0,0,0,9.97
26/09/2018 01:00,0,0,0,0,0,9.97
26/09/2018 01:15,0,0,0,0,0,9.97
26/09/2018 01:30,0,0,0,0,0,9.97
26/09/2018 01:45,0,0,0,0,0,9.97
26/09/2018 02:00,0,0,0,0,0,9.97
26/09/2018 02:15,0,0,0,0,0,9.97
26/09/2018 02:30,0,0,0,0,0,9.97
26/09/2018 02:45,0,0,0,0,0,9.97
26/09/2018 03:00,0,0,0,0,0,9.97
26/09/2018 03:15,0,0,0,0,0,9.97
26/09/2018 03:30,0,0,0,0,0,9.97
26/09/2018 03:45,0,0,0,0,0,9.97
26/09/2018 04:00,0,0,0,0,0,9.97
26/09/2018 04:15,0,0,0,0,0,9.97
26/09/2018 04:30,0,0,0,0,0,9.97
26/09/2018 04:45,0,0,0,0,0,9.97
26/09/2018 05:00,0,0,0,0,0,9.97
26/09/2018 05:15,0,0,0,0,0,9.97
26/09/2018 05:30,0,0,0,0,0,9.97
26/09/2018 05:45,0,0,0,0,0,9.97
26/09/2018 06:00,0,0,0,0,0,9.97
26/09/2018 06:15,0,0,0,0,0,9.97
26/09/2018 06:30,0,0,0,0,0,9.97
26/09/2018 06:45,0,0,0,0,0,9.97
26/09/2018 07:00,0,0,0,0,0,9.97
26/09/2018 07:15,0,0,0,0,0,9.97
26/09/2018 07:30,0.02,0.02,0.01,0.02,0,9.97
26/09/2018 07:45,0.11,0.11,0.05,0.11,0.05,9.97
26/09/2018 08:00,0.33,0.34,0.17,0.28,0.18,9.97
26/09/2018 08:15,0.68,0.7,0.36,0.56,0.39,9.97
26/09/2018 08:30,1.09,1.13,0.57,0.81,0.66,9.97
26/09/2018 08:45,1.53,1.57,0.82,1.09,0.98,9.97
26/09/2018 09:00,1.98,2.03,1.06,1.28,1.35,9.97
26/09/2018 09:15,2.45,2.49,1.33,1.68,1.7,9.97
26/09/2018 09:30,2.94,2.96,1.66,2.16,2.03,9.97
26/09/2018 09:45,3.4,3.42,2.03,2.56,2.51,9.97
26/09/2018 10:00,3.77,3.79,2.37,3.01,3.07,9.97
26/09/2018 10:15,4.09,4.13,2.7,3.58,3.66,9.97
26/09/2018 10:30,4.41,4.44,2.96,4.01,3.95,9.97
26/09/2018 10:45,4.7,4.73,3.19,4.5,4.28,9.97
26/09/2018 11:00,4.78,5.01,3.39,4.89,4.72,9.97
26/09/2018 11:15,5.07,5.29,3.58,5.57,5.18,9.97
26/09/2018 11:30,5.34,5.54,3.78,6.38,5.47,9.97
26/09/2018 11:45,5.58,5.76,3.97,7.43,5.59,9.97
26/09/2018 12:00,5.8,5.95,4.16,6.36,5.68,9.97
26/09/2018 12:15,5.92,6.1,4.33,7.16,5.77,9.97
26/09/2018 12:30,6.01,6.23,4.49,6.25,5.86,9.97
26/09/2018 12:45,6.01,6.35,4.62,6.36,5.96,9.97
26/09/2018 13:00,5.97,6.43,4.75,5.6,6.03,9.97
26/09/2018 13:15,5.99,6.47,4.85,6.61,6.05,9.97
26/09/2018 13:30,5.97,6.48,4.93,6.48,6.02,9.97
26/09/2018 13:45,5.93,6.45,4.98,5.78,6,9.97
26/09/2018 14:00,6.09,6.39,5.01,6.65,5.91,9.97
26/09/2018 14:15,5.99,6.28,5.01,7.11,5.83,9.97
26/09/2018 14:30,5.86,6.16,5,6.76,5.7,9.97
26/09/2018 14:45,5.75,6.01,4.96,5.96,5.59,9.97
26/09/2018 15:00,5.61,5.83,4.89,5.18,5.38,9.97
26/09/2018 15:15,5.49,5.62,4.8,6.5,5.18,9.97
26/09/2018 15:30,5.32,5.38,4.66,5.79,4.97,9.97
26/09/2018 15:45,5.06,5.12,4.46,5.11,4.7,9.97
26/09/2018 16:00,4.76,4.86,4.24,5.79,4.37,9.97
26/09/2018 16:15,4.48,4.58,4.02,4.89,4.07,9.97
26/09/2018 16:30,4.17,4.28,3.79,3.57,3.72,9.97
26/09/2018 16:45,3.84,3.97,3.49,3.66,3.31,9.97
26/09/2018 17:00,3.48,3.61,3.13,3.18,2.97,9.97
26/09/2018 17:15,3.11,3.17,2.68,3.26,2.59,9.97
26/09/2018 17:30,2.68,2.68,2.2,2.96,2.14,9.97
26/09/2018 17:45,2.18,2.17,1.72,2.39,1.7,9.97
26/09/2018 18:00,1.71,1.7,1.33,2.02,1.28,9.97
26/09/2018 18:15,1.26,1.25,0.98,1.59,0.91,9.97
26/09/2018 18:30,0.84,0.84,0.66,0.27,0.55,9.97
26/09/2018 18:45,0.46,0.46,0.36,0.34,0.29,9.97
26/09/2018 19:00,0.18,0.18,0.14,0.06,0.12,9.97
26/09/2018 19:15,0.04,0.04,0.03,0.03,0.02,9.97
26/09/2018 19:30,0,0,0,0,0,9.97
26/09/2018 19:45,0,0,0,0,0,9.97
26/09/2018 20:00,0,0,0,0,0,9.97
26/09/2018 20:15,0,0,0,0,0,9.97
26/09/2018 20:30,0,0,0,0,0,9.97
26/09/2018 20:45,0,0,0,0,0,9.97
26/09/2018 21:00,0,0,0,0,0,9.97
26/09/2018 21:15,0,0,0,0,0,9.97
26/09/2018 21:30,0,0,0,0,0,9.97
26/09/2018 21:45,0,0,0,0,0,9.97
26/09/2018 22:00,0,0,0,0,0,9.97
26/09/2018 22:15,0,0,0,0,0,9.97
26/09/2018 22:30,0,0,0,0,0,9.97
26/09/2018 22:45,0,0,0,0,0,9.97
26/09/2018 23:00,0,0,0,0,0,9.97
26/09/2018 23:15,0,0,0,0,0,9.97
26/09/2018 23:30,0,0,0,0,0,9.97
26/09/2018 23:45,0,0,0,0,0,9.97
27/09/2018 00:00,0,0,0,0,0,9.97
27/09/2018 00:15,0,0,0,0,0,9.97
27/09/2018 00:30,0,0,0,0,0,9.97
27/09/2018 00:45,0,0,0,0,0,9.97
27/09/2018 01:00,0,0,0,0,0,9.97
27/09/2018 01:15,0,0,0,0,0,9.97
27/09/2018 01:30,0,0,0,0,0,9.97
27/09/2018 01:45,0,0,0,0,0,9.97
27/09/2018 02:00,0,0,0,0,0,9.97
27/09/2018 02:15,0,0,0,0,0,9.97
27/09/2018 02:30,0,0,0,0,0,9.97
27/09/2018 02:45,0,0,0,0,0,9.97
27/09/2018 03:00,0,0,0,0,0,9.97
27/09/2018 03:15,0,0,0,0,0,9.97
27/09/2018 03:30,0,0,0,0,0,9.97
27/09/2018 03:45,0,0,0,0,0,9.97
27/09/2018 04:00,0,0,0,0,0,9.97
27/09/2018 04:15,0,0,0,0,0,9.97
27/09/2018 04:30,0,0,0,0,0,9.97
27/09/2018 04:45,0,0,0,0,0,9.97
27/09/2018 05:00,0,0,0,0,0,9.97
27/09/2018 05:15,0,0,0,0,0,9.97
27/09/2018 05:30,0,0,0,0,0,9.97
27/09/2018 05:45,0,0,0,0,0,9.97
27/09/2018 06:00,0,0,0,0,0,9.97
27/09/2018 06:15,0,0,0,0,0,9.97
27/09/2018 06:30,0,0,0,0,0,9.97
27/09/2018 06:45,0,0,0,0,0,9.97
27/09/2018 07:00,0,0,0,0,0,9.97
27/09/2018 07:15,0,0,0,0,0,9.97
27/09/2018 07:30,0.01,0.01,0.01,0.01,0,9.97
27/09/2018 07:45,0.1,0.1,0.08,0.1,0.1,9.97
27/09/2018 08:00,0.32,0.32,0.23,0.3,0.3,9.97
27/09/2018 08:15,0.68,0.68,0.47,0.62,0.56,9.97
27/09/2018 08:30,1.09,1.12,0.76,0.95,0.89,9.97
27/09/2018 08:45,1.54,1.56,1.1,1.34,1.33,9.97
27/09/2018 09:00,2.01,2.02,1.45,1.93,1.82,9.97
27/09/2018 09:15,2.49,2.49,1.79,1.94,2.28,9.97
27/09/2018 09:30,2.99,2.96,2.15,2.77,2.72,9.97
27/09/2018 09:45,3.45,3.42,2.58,3.23,3.16,9.97
27/09/2018 10:00,3.83,3.8,2.96,3.29,3.61,9.97
27/09/2018 10:15,4.15,4.15,3.29,4.51,3.96,9.97
27/09/2018 10:30,4.47,4.46,3.59,4.69,4.3,9.97
27/09/2018 10:45,4.75,4.75,3.88,4.94,4.59,9.97
27/09/2018 11:00,4.86,5.04,4.1,4.71,4.87,9.97
27/09/2018 11:15,5.14,5.32,4.32,5.4,5.1,9.97
27/09/2018 11:30,5.39,5.57,4.58,5.55,5.3,9.97
27/09/2018 11:45,5.61,5.79,4.78,4.96,5.48,9.97
27/09/2018 12:00,5.8,5.98,4.96,6.02,5.61,9.97
27/09/2018 12:15,5.96,6.13,5.12,4.87,5.74,9.97
27/09/2018 12:30,6.1,6.26,5.25,6.43,5.84,9.97
27/09/2018 12:45,6.21,6.37,5.35,8.29,5.91,9.97
27/09/2018 13:00,6.3,6.44,5.42,5.96,5.97,9.97
27/09/2018 13:15,6.35,6.48,5.47,6.41,5.98,9.97
27/09/2018 13:30,6.36,6.49,5.49,6.32,5.96,9.97
27/09/2018 13:45,6.34,6.46,5.48,6.27,5.95,9.97
27/09/2018 14:00,6.24,6.39,5.45,6.18,5.86,9.97
27/09/2018 14:15,6.15,6.28,5.38,6.19,5.8,9.97
27/09/2018 14:30,6.04,6.16,5.29,6.01,5.66,9.97
27/09/2018 14:45,5.89,6.01,5.19,5.75,5.56,9.97
27/09/2018 15:00,5.72,5.82,5.04,5.61,5.39,9.97
27/09/2018 15:15,5.52,5.61,4.84,5.47,5.13,9.97
27/09/2018 15:30,5.29,5.36,4.63,5.22,4.97,9.97
27/09/2018 15:45,5.03,5.1,4.42,4.92,4.72,9.97
27/09/2018 16:00,4.73,4.85,4.18,4.67,4.36,9.97
27/09/2018 16:15,4.47,4.56,3.92,4.37,4.02,9.97
27/09/2018 16:30,4.17,4.26,3.66,3.95,3.67,9.97
27/09/2018 16:45,3.87,3.94,3.35,3.52,3.31,9.97
27/09/2018 17:00,3.52,3.57,2.97,3.2,2.91,9.97
27/09/2018 17:15,3.1,3.12,2.53,2.67,2.52,9.97
27/09/2018 17:30,2.62,2.62,2.08,2.2,2.06,9.97
27/09/2018 17:45,2.13,2.11,1.66,1.71,1.62,9.97
27/09/2018 18:00,1.66,1.64,1.28,1.28,1.22,9.97
27/09/2018 18:15,1.22,1.2,0.92,0.92,0.85,9.97
27/09/2018 18:30,0.8,0.79,0.61,0.58,0.52,9.97
27/09/2018 18:45,0.42,0.41,0.32,0.25,0.26,9.97
27/09/2018 19:00,0.15,0.15,0.13,0.14,0.1,9.97
27/09/2018 19:15,0.03,0.03,0.03,0.02,0.02,9.97
27/09/2018 19:30,0,0,0,0,0,9.97
27/09/2018 19:45,0,0,0,0,,9.97
27/09/2018 20:00,0,0,0,0,,9.97
27/09/2018 20:15,0,0,0,0,,9.97
27/09/2018 20:30,0,0,0,0,,9.97
27/09/2018 20:45,0,0,0,0,,9.97
27/09/2018 21:00,0,0,0,0,,9.97
27/09/2018 21:15,0,0,0,0,,9.97
27/09/2018 21:30,0,0,0,0,,9.97
27/09/2018 21:45,0,0,0,0,,9.97
27/09/2018 22:00,0,0,0,0,,9.97
27/09/2018 22:15,0,0,0,0,,9.97
27/09/2018 22:30,0,0,0,0,,9.97
27/09/2018 22:45,0,0,0,0,,9.97
27/09/2018 23:00,0,0,0,0,,9.97
27/09/2018 23:15,0,0,0,0,,9.97
27/09/2018 23:30,0,0,0,0,,9.97
27/09/2018 23:45,0,0,0,0,,9.97
28/09/2018 00:00,0,0,0,0,,9.97
28/09/2018 00:15,0,0,0,0,,9.97
28/09/2018 00:30,0,0,0,0,,9.97
28/09/2018 00:45,0,0,0,0,0,9.97
28/09/2018 01:00,0,0,0,0,0,9.97
28/09/2018 01:15,0,0,0,0,0,9.97
28/09/2018 01:30,0,0,0,0,0,9.97
28/09/2018 01:45,0,0,0,0,0,9.97
28/09/2018 02:00,0,0,0,0,0,9.97
28/09/2018 02:15,0,0,0,0,0,9.97
28/09/2018 02:30,0,0,0,0,0,9.97
28/09/2018 02:45,0,0,0,0,0,9.97
28/09/2018 03:00,0,0,0,0,0,9.97
28/09/2018 03:15,0,0,0,0,0,9.97
28/09/2018 03:30,0,0,0,0,0,9.97
28/09/2018 03:45,0,0,0,0,0,9.97
28/09/2018 04:00,0,0,0,0,0,9.97
28/09/2018 04:15,0,0,0,0,0,9.97
28/09/2018 04:30,0,0,0,0,0,9.97
28/09/2018 04:45,0,0,0,0,0,9.97
28/09/2018 05:00,0,0,0,0,0,9.97
28/09/2018 05:15,0,0,0,0,0,9.97
28/09/2018 05:30,0,0,0,0,0,9.97
28/09/2018 05:45,0,0,0,0,0,9.97
28/09/2018 06:00,0,0,0,0,0,9.97
28/09/2018 06:15,0,0,0,0,0,9.97
28/09/2018 06:30,0,0,0,0,0,9.97
28/09/2018 06:45,0,0,0,0,0,9.97
28/09/2018 07:00,0,0,0,0,0,9.97
28/09/2018 07:15,0,0,0,0,0,9.97
28/09/2018 07:30,0,0,0.01,0,0,9.97
28/09/2018 07:45,0.04,0.04,0.06,0.06,0.02,9.97
28/09/2018 08:00,0.12,0.1,0.18,0.02,0.09,9.97
28/09/2018 08:15,0.23,0.2,0.37,0.17,0.16,9.97
28/09/2018 08:30,0.38,0.34,0.6,0.03,0.18,9.97
28/09/2018 08:45,0.56,0.48,0.87,0.41,0.22,9.97
28/09/2018 09:00,0.74,0.63,1.16,0.46,0.27,9.97
28/09/2018 09:15,0.92,0.78,1.43,0.65,0.27,9.97
28/09/2018 09:30,1.09,0.92,1.69,0.6,0.3,9.97
28/09/2018 09:45,1.26,1.05,1.96,0.69,0.34,9.97
28/09/2018 10:00,1.42,1.16,2.24,0.79,0.41,9.97
28/09/2018 10:15,1.58,1.27,2.5,0.98,0.54,9.97
28/09/2018 10:30,1.72,1.38,2.74,1.13,0.66,9.97
28/09/2018 10:45,1.84,1.48,2.97,1.36,0.78,9.97
28/09/2018 11:00,1.35,1.59,3.2,1.45,0.83,9.97
28/09/2018 11:15,1.44,1.7,3.39,1.6,0.83,9.97
28/09/2018 11:30,1.51,1.8,3.58,1.57,0.97,9.97
28/09/2018 11:45,1.57,1.91,3.76,1.86,0.99,9.97
28/09/2018 12:00,1.62,2.03,3.89,1.98,0.88,9.97
28/09/2018 12:15,1.68,2.17,3.98,1.96,0.85,9.97
28/09/2018 12:30,1.76,2.33,4.06,2.06,0.92,9.97
28/09/2018 12:45,1.86,2.5,4.13,2.16,0.98,9.97
28/09/2018 13:00,1.97,2.7,4.18,2.53,1.16,9.97
28/09/2018 13:15,2.1,2.88,4.21,1.89,1.43,9.97
28/09/2018 13:30,2.24,3.07,4.22,1.3,1.55,9.97
28/09/2018 13:45,2.38,3.23,4.21,1.79,1.79,9.97
28/09/2018 14:00,3.2,3.38,4.19,2.03,1.7,9.97
28/09/2018 14:15,3.3,3.5,4.14,1.8,1.52,9.97
28/09/2018 14:30,3.38,3.59,4.07,1.91,1.76,9.97
28/09/2018 14:45,3.45,3.65,3.99,1.98,1.77,9.97
28/09/2018 15:00,3.5,3.7,3.88,2.14,1.98,9.97
28/09/2018 15:15,3.53,3.71,3.74,2.29,2.31,9.97
28/09/2018 15:30,3.49,3.66,3.55,2.2,2.84,9.97
28/09/2018 15:45,3.39,3.56,3.38,2.72,3.14,9.97
28/09/2018 16:00,3.51,3.41,3.18,2.65,2.73,9.97
28/09/2018 16:15,3.32,3.23,2.94,1.19,2.31,9.97
28/09/2018 16:30,3.09,3.01,2.69,2.06,,9.97
28/09/2018 16:45,2.83,2.77,2.42,1.57,,9.97
28/09/2018 17:00,2.54,2.5,2.14,1.9,,9.97
28/09/2018 17:15,2.21,2.2,1.83,1.54,,9.97
28/09/2018 17:30,1.87,1.88,1.56,0.79,,9.97
28/09/2018 17:45,1.53,1.54,1.28,0.8,,9.97
28/09/2018 18:00,1.19,1.21,0.98,1.04,,9.97
28/09/2018 18:15,0.87,0.88,0.69,0.64,,9.97
28/09/2018 18:30,0.55,0.57,0.45,0.44,,9.97
28/09/2018 18:45,0.28,0.29,0.23,0.23,,9.97
28/09/2018 19:00,0.1,0.11,0.09,0.09,,9.97
28/09/2018 19:15,0.02,0.02,0.02,0.02,,9.97
28/09/2018 19:30,0,0,0,0,0,9.97
28/09/2018 19:45,0,0,0,0,0,9.97
28/09/2018 20:00,0,0,0,0,,9.97
28/09/2018 20:15,0,0,0,0,,9.97
28/09/2018 20:30,0,0,0,0,,9.97
28/09/2018 20:45,0,0,0,0,0,9.97
28/09/2018 21:00,0,0,0,0,0,9.97
28/09/2018 21:15,0,0,0,0,0,9.97
28/09/2018 21:30,0,0,0,0,0,9.97
28/09/2018 21:45,0,0,0,0,0,9.97
28/09/2018 22:00,0,0,0,0,0,9.97
28/09/2018 22:15,0,0,0,0,0,9.97
28/09/2018 22:30,0,0,0,0,0,9.97
28/09/2018 22:45,0,0,0,0,0,9.97
28/09/2018 23:00,0,0,0,0,0,9.97
28/09/2018 23:15,0,0,0,0,0,9.97
28/09/2018 23:30,0,0,0,0,0,9.97
28/09/2018 23:45,0,0,0,0,0,9.97
29/09/2018 00:00,0,0,0,0,0,9.97
29/09/2018 00:15,0,0,0,0,0,9.97
29/09/2018 00:30,0,0,0,0,0,9.97
29/09/2018 00:45,0,0,0,0,0,9.97
29/09/2018 01:00,0,0,0,0,0,9.97
29/09/2018 01:15,0,0,0,0,0,9.97
29/09/2018 01:30,0,0,0,0,0,9.97
29/09/2018 01:45,0,0,0,0,0,9.97
29/09/2018 02:00,0,0,0,0,0,9.97
29/09/2018 02:15,0,0,0,0,0,9.97
29/09/2018 02:30,0,0,0,0,0,9.97
29/09/2018 02:45,0,0,0,0,0,9.97
29/09/2018 03:00,0,0,0,0,0,9.97
29/09/2018 03:15,0,0,0,0,0,9.97
29/09/2018 03:30,0,0,0,0,0,9.97
29/09/2018 03:45,0,0,0,0,0,9.97
29/09/2018 04:00,0,0,0,0,0,9.97
29/09/2018 04:15,0,0,0,0,0,9.97
29/09/2018 04:30,0,0,0,0,0,9.97
29/09/2018 04:45,0,0,0,0,0,9.97
29/09/2018 05:00,0,0,0,0,0,9.97
29/09/2018 05:15,0,0,0,0,0,9.97
29/09/2018 05:30,0,0,0,0,0,9.97
29/09/2018 05:45,0,0,0,0,0,9.97
29/09/2018 06:00,0,0,0,0,0,9.97
29/09/2018 06:15,0,0,0,0,0,9.97
29/09/2018 06:30,0,0,0,0,0,9.97
29/09/2018 06:45,0,0,0,0,0,9.97
29/09/2018 07:00,0,0,0,0,0,9.97
29/09/2018 07:15,0,0,0,0,0,9.97
29/09/2018 07:30,0.01,0.01,0,0,0,9.97
29/09/2018 07:45,0.08,0.07,0.05,0.09,0.08,9.97
29/09/2018 08:00,0.27,0.27,0.17,0.24,0.28,9.97
29/09/2018 08:15,0.62,0.61,0.36,0.5,0.51,9.97
29/09/2018 08:30,1.04,1.04,0.61,0.98,0.82,9.97
29/09/2018 08:45,1.49,1.47,0.89,1.22,1.14,9.97
29/09/2018 09:00,1.95,1.92,1.19,1.67,1.58,9.97
29/09/2018 09:15,2.42,2.38,1.48,2.98,2.02,9.97
29/09/2018 09:30,2.91,2.85,1.75,2.66,2.38,9.97
29/09/2018 09:45,3.38,3.3,2.07,2.94,2.92,9.97
29/09/2018 10:00,3.76,3.69,2.37,3.63,3.25,9.97
29/09/2018 10:15,4.09,4.04,2.64,3.02,3.72,9.97
29/09/2018 10:30,4.4,4.36,2.89,3.93,4.05,9.97
29/09/2018 10:45,4.69,4.64,3.14,4.74,4.3,9.97
29/09/2018 11:00,4.7,4.92,3.35,6.05,4.58,9.97
29/09/2018 11:15,5.01,5.2,3.55,5.28,4.84,9.97
29/09/2018 11:30,5.32,5.45,3.77,7.48,5.13,9.97
29/09/2018 11:45,5.55,5.68,3.94,6.63,5.4,9.97
29/09/2018 12:00,5.76,5.87,4.09,6.72,5.55,9.97
29/09/2018 12:15,5.92,6.03,4.23,6,5.74,9.97
29/09/2018 12:30,6.05,6.17,4.34,2.78,5.88,9.97
29/09/2018 12:45,6.17,6.29,4.42,6.18,6.02,9.97
29/09/2018 13:00,6.25,6.37,4.48,6.12,6.07,9.97
29/09/2018 13:15,6.3,6.42,4.52,6.18,6.06,9.97
29/09/2018 13:30,6.31,6.43,4.54,6.25,5.98,9.97
29/09/2018 13:45,6.29,6.4,4.54,6.06,5.92,9.97
29/09/2018 14:00,6.17,6.34,4.52,6.09,,9.97
29/09/2018 14:15,6.08,6.24,4.48,5.94,,9.97
29/09/2018 14:30,5.96,6.11,4.4,5.86,,9.97
29/09/2018 14:45,5.82,5.96,4.32,5.64,,9.97
29/09/2018 15:00,5.65,5.78,4.21,5.53,,9.97
29/09/2018 15:15,5.45,5.57,4.04,5.31,,9.97
29/09/2018 15:30,5.21,5.32,3.87,5.02,,9.97
29/09/2018 15:45,4.97,5.06,3.7,4.7,,9.97
29/09/2018 16:00,4.56,4.8,3.5,4.43,,9.97
29/09/2018 16:15,4.31,4.53,3.25,4.12,,9.97
29/09/2018 16:30,4.03,4.22,3,3.72,,9.97
29/09/2018 16:45,3.74,3.89,2.73,3.33,3.14,9.97
29/09/2018 17:00,3.39,3.51,2.42,3,2.81,9.97
29/09/2018 17:15,2.97,3.06,2.06,2.5,2.41,9.97
29/09/2018 17:30,2.5,2.55,1.73,2.32,,9.97
29/09/2018 17:45,2.02,2.05,1.39,1.55,,9.97
29/09/2018 18:00,1.57,1.59,1.06,1.41,,9.97
29/09/2018 18:15,1.13,1.14,0.75,0.79,,9.97
29/09/2018 18:30,0.72,0.72,0.47,0.38,,9.97
29/09/2018 18:45,0.35,0.35,0.23,0.16,,9.97
29/09/2018 19:00,0.11,0.11,0.08,0.15,,9.97
29/09/2018 19:15,0.02,0.02,0.01,0,,9.97
29/09/2018 19:30,0,0,0,0,,9.97
29/09/2018 19:45,0,0,0,0,0,9.97
29/09/2018 20:00,0,0,0,0,0,9.97
29/09/2018 20:15,0,0,0,0,0,9.97
29/09/2018 20:30,0,0,0,0,0,9.97
29/09/2018 20:45,0,0,0,0,0,9.97
29/09/2018 21:00,0,0,0,0,0,9.97
29/09/2018 21:15,0,0,0,0,0,9.97
29/09/2018 21:30,0,0,0,0,0,9.97
29/09/2018 21:45,0,0,0,0,0,9.97
29/09/2018 22:00,0,0,0,0,0,9.97
29/09/2018 22:15,0,0,0,0,0,9.97
29/09/2018 22:30,0,0,0,0,0,9.97
29/09/2018 22:45,0,0,0,0,0,9.97
29/09/2018 23:00,0,0,0,0,0,9.97
29/09/2018 23:15,0,0,0,0,0,9.97
29/09/2018 23:30,0,0,0,0,0,9.97
29/09/2018 23:45,0,0,0,0,0,9.97
30/09/2018 00:00,0,0,0,0,0,9.97
30/09/2018 00:15,0,0,0,0,0,9.97
30/09/2018 00:30,0,0,0,0,0,9.97
30/09/2018 00:45,0,0,0,0,0,9.97
30/09/2018 01:00,0,0,0,0,0,9.97
30/09/2018 01:15,0,0,0,0,0,9.97
30/09/2018 01:30,0,0,0,0,0,9.97
30/09/2018 01:45,0,0,0,0,0,9.97
30/09/2018 02:00,0,0,0,0,0,9.97
30/09/2018 02:15,0,0,0,0,0,9.97
30/09/2018 02:30,0,0,0,0,0,9.97
30/09/2018 02:45,0,0,0,0,0,9.97
30/09/2018 03:00,0,0,0,0,0,9.97
30/09/2018 03:15,0,0,0,0,,9.97
30/09/2018 03:30,0,0,0,0,,9.97
30/09/2018 03:45,0,0,0,0,,9.97
30/09/2018 04:00,0,0,0,0,,9.97
30/09/2018 04:15,0,0,0,0,,9.97
30/09/2018 04:30,0,0,0,0,,9.97
30/09/2018 04:45,0,0,0,0,,9.97
30/09/2018 05:00,0,0,0,0,,9.97
